id,slug,name,country,region,timezone,lat,lng,population
parung,parung,Parung,ID,West Java,Asia/Jakarta,-6.42,106.73,128905
palonegro,palonegro,Palo Negro,VE,,America/Caracas,10.17,-67.54,128875
stamford,stamford,Stamford,US,Connecticut,America/New_York,41.05,-73.54,128874
idlib,idlib,Idlib,SY,,Asia/Damascus,35.93,36.63,128840
moanda,moanda,Moanda,CD,,Africa/Kinshasa,-5.93,12.37,128804
sinah,sinah,Sīnah,IQ,,Asia/Baghdad,36.81,43.04,128776
osaki,osaki,Ōsaki,JP,Miyagi,Asia/Tokyo,38.59,140.97,128763
magelang,magelang,Magelang,ID,,Asia/Jakarta,-7.47,110.22,128709
concord,concord,Concord,US,California,America/Los_Angeles,37.98,-122.03,128667
leiria,leiria,Leiria,PT,,Europe/Lisbon,39.74,-8.81,128640
puno,puno,Puno,PE,Puno,America/Lima,-15.84,-70.02,128637
kamyshin,kamyshin,Kamyshin,RU,,Europe/Volgograd,50.09,45.41,128626
shuanglonghu,shuanglonghu,Shuanglonghu,CN,,Asia/Shanghai,29.72,106.61,128563
nimach,nimach,Nimach,IN,,Asia/Kolkata,24.46,74.87,128561
kafraddawwar,kafraddawwar,Kafr ad Dawwār,EG,,Africa/Cairo,31.13,30.13,128539
aguasclaras,aguasclaras,Águas Claras,BR,,America/Sao_Paulo,-15.84,-48.03,128486
bosquesaude,bosquesaude,Bosque Saúde,BR,,America/Sao_Paulo,-23.61,-46.62,128469
novocheboksarsk,novocheboksarsk,Novocheboksarsk,RU,,Europe/Moscow,56.11,47.48,128468
besancon,besancon,Besançon,FR,,Europe/Paris,47.25,6.02,128426
lugazi,lugazi,Lugazi,UG,,Africa/Kampala,0.37,32.94,128400
thanhphosongcong,thanhphosongcong,Thành phố Sông Công,VN,,Asia/Ho_Chi_Minh,21.48,105.84,128357
rosario_ph_calabarzon,rosario_ph_calabarzon,Rosario,PH,Calabarzon,Asia/Manila,13.63,121.22,128352
khardah,khardah,Khardah,IN,,Asia/Kolkata,22.72,88.38,128346
sakakah,sakakah,Sakakah,SA,,Asia/Riyadh,29.97,40.21,128332
khenifra,khenifra,Khenifra,MA,,Africa/Casablanca,32.93,-5.66,128318
almanaqil,almanaqil,Al Manāqil,SD,,Africa/Khartoum,14.25,32.99,128297
rustavi,rustavi,Rustavi,GE,,Asia/Tbilisi,41.56,44.98,128249
josebonifacio,josebonifacio,Jose Bonifacio,BR,Sao Paulo,America/Sao_Paulo,-23.57,-46.43,128243
manzanillo_cu,manzanillo_cu,Manzanillo,CU,,America/Havana,20.34,-77.12,128188
yavatmal,yavatmal,Yavatmāl,IN,,Asia/Kolkata,20.39,78.13,128175
halisahar,halisahar,Hālīsahar,IN,,Asia/Kolkata,22.93,88.42,128172
serpukhov,serpukhov,Serpukhov,RU,,Europe/Moscow,54.92,37.42,128158
rionegro,rionegro,Rionegro,CO,Antioquia,America/Bogota,6.16,-75.37,128153
shache,shache,Shache,CN,,Asia/Urumqi,38.42,77.24,128145
siheungdong,siheungdong,Siheungdong,KR,,Asia/Seoul,37.45,126.91,128142
khanna,khanna,Khanna,IN,,Asia/Kolkata,30.71,76.22,128137
koidu,koidu,Koidu,SL,,Africa/Freetown,8.64,-10.97,128030
norman,norman,Norman,US,,America/Chicago,35.22,-97.44,128026
mosquera,mosquera,Mosquera,CO,Cundinamarca,America/Bogota,4.71,-74.23,128012
orekhovoborisovosevernoye,orekhovoborisovosevernoye,Orekhovo-Borisovo Severnoye,RU,,Europe/Moscow,55.62,37.68,128000
ivanovskoye,ivanovskoye,Ivanovskoye,RU,Moscow,Europe/Moscow,55.77,37.83,128000
votorantim,votorantim,Votorantim,BR,,America/Sao_Paulo,-23.55,-47.44,127923
buonho,buonho,Buôn Hồ,VN,,Asia/Ho_Chi_Minh,12.95,108.3,127920
chu,chu,Chũ,VN,,Asia/Bangkok,21.37,106.57,127881
vaesteras,vaesteras,Västerås,SE,,Europe/Stockholm,59.62,16.55,127799
seto,seto,Seto,JP,,Asia/Tokyo,35.23,137.1,127792
alhambra,alhambra,Alhambra,US,Arizona,America/Phoenix,33.5,-112.13,127764
titagarh,titagarh,Titāgarh,IN,,Asia/Kolkata,22.74,88.37,127751
newcastleunderlyme,newcastleunderlyme,Newcastle under Lyme,GB,,Europe/London,53,-2.23,127727
opole,opole,Opole,PL,,Europe/Warsaw,50.67,17.93,127676
worcester_za,worcester_za,Worcester,ZA,,Africa/Johannesburg,-33.65,19.45,127597
elblag,elblag,Elbląg,PL,,Europe/Warsaw,54.15,19.41,127558
sirajganj,sirajganj,Sirajganj,BD,,Asia/Dhaka,24.46,89.71,127481
jequie,jequie,Jequié,BR,,America/Bahia,-13.86,-40.09,127475
plock,plock,Płock,PL,,Europe/Warsaw,52.55,19.71,127474
siguatepeque,siguatepeque,Siguatepeque,HN,,America/Tegucigalpa,14.6,-87.83,127468
walbrzych,walbrzych,Wałbrzych,PL,,Europe/Warsaw,50.77,16.28,127431
yevlakh,yevlakh,Yevlakh,AZ,,Asia/Baku,40.62,47.15,127400
mykilskaborshchahivka,mykilskaborshchahivka,Mykilska Borshchahivka,UA,,Europe/Kyiv,50.43,30.37,127400
almanzalah,almanzalah,Al Manzalah,EG,,Africa/Cairo,31.16,31.94,127394
wau,wau,Wau,SS,,Africa/Juba,7.7,27.99,127384
soedermalm,soedermalm,Södermalm,SE,,Europe/Stockholm,59.31,18.08,127323
athens_us_georgia,athens_us_georgia,Athens,US,Georgia,America/New_York,33.96,-83.38,127315
amaigbo,amaigbo,Amaigbo,NG,Abia State,Africa/Lagos,5.79,7.84,127300
vilamariana,vilamariana,Vila Mariana,BR,,America/Sao_Paulo,-23.59,-46.63,127286
chiangmai,chiangmai,Chiang Mai,TH,,Asia/Bangkok,18.79,98.98,127240
lafia,lafia,Lafia,NG,,Africa/Lagos,8.49,8.52,127236
jiangyou,jiangyou,Jiangyou,CN,,Asia/Shanghai,31.77,104.72,127225
cikampek,cikampek,Cikampek,ID,,Asia/Jakarta,-6.42,107.46,127173
mustafabad,mustafabad,Mustafābād,IN,Delhi,Asia/Kolkata,28.72,77.27,127167
tengyue,tengyue,Tengyue,CN,,Asia/Shanghai,24.99,98.51,127133
shajing,shajing,Shajing,CN,Guangdong,Asia/Shanghai,22.75,113.82,127089
jinfeng,jinfeng,Jinfeng,CN,Jiangxi,Asia/Shanghai,28.24,116.6,127076
sanctispiritus,sanctispiritus,Sancti Spíritus,CU,,America/Havana,21.93,-79.44,127069
mataro,mataro,Mataró,ES,,Europe/Madrid,41.54,2.44,126988
kent,kent,Kent,US,Washington,America/Los_Angeles,47.38,-122.23,126952
pakokku,pakokku,Pakokku,MM,,Asia/Yangon,21.33,95.08,126938
murom,murom,Murom,RU,,Europe/Moscow,55.57,42.02,126931
daskakalan,daskakalan,Daska Kalan,PK,,Asia/Karachi,32.32,74.35,126924
sertaozinho,sertaozinho,Sertãozinho,BR,Sao Paulo,America/Sao_Paulo,-21.14,-47.99,126887
hathras,hathras,Hāthras,IN,,Asia/Kolkata,27.6,78.05,126882
pulongsantacruz,pulongsantacruz,Pulong Santa Cruz,PH,,Asia/Manila,14.27,121.08,126844
klaten,klaten,Klaten,ID,,Asia/Jakarta,-7.71,110.61,126831
khasavyurt,khasavyurt,Khasavyurt,RU,,Europe/Moscow,43.25,46.59,126829
neftekamsk,neftekamsk,Neftekamsk,RU,,Asia/Yekaterinburg,56.09,54.26,126805
villaverde,villaverde,Villaverde,ES,,Europe/Madrid,40.35,-3.7,126802
simivalley,simivalley,Simi Valley,US,,America/Los_Angeles,34.27,-118.78,126788
bayawan,bayawan,Bayawan,PH,,Asia/Manila,9.36,122.8,126744
jorhat,jorhat,Jorhat,IN,,Asia/Kolkata,26.76,94.2,126736
santacruz,santacruz,Santa Cruz,PH,National Capital Region,Asia/Manila,14.6,120.98,126735
lavictoria,lavictoria,La Victoria,VE,,America/Caracas,10.23,-67.33,126721
pakpattan,pakpattan,Pakpattan,PK,,Asia/Karachi,30.34,73.39,126706
jingzhi,jingzhi,Jingzhi,CN,,Asia/Shanghai,36.31,119.39,126703
danshui_cn,danshui_cn,Danshui,CN,,Asia/Shanghai,22.8,114.47,126701
bahawalnagar_pk_punjab,bahawalnagar_pk_punjab,Bahawalnagar,PK,Punjab,Asia/Karachi,30.55,73.39,126700
circoiscrizionev,circoiscrizionev,Circoiscrizione V,IT,,Europe/Rome,45.1,7.66,126666
barcarena,barcarena,Barcarena,BR,,America/Belem,-1.51,-48.63,126650
solihull,solihull,Solihull,GB,,Europe/London,52.41,-1.78,126577
eastlosangeles,eastlosangeles,East Los Angeles,US,,America/Los_Angeles,34.02,-118.17,126496
lalitpur,lalitpur,Lalitpur,IN,,Asia/Kolkata,24.69,78.42,126475
jombang,jombang,Jombang,ID,East Java,Asia/Jakarta,-7.55,112.23,126465
maxixe,maxixe,Maxixe,MZ,,Africa/Maputo,-23.86,35.35,126408
nakhonratchasima,nakhonratchasima,Nakhon Ratchasima,TH,,Asia/Bangkok,14.97,102.1,126391
chinandega,chinandega,Chinandega,NI,,America/Managua,12.63,-87.13,126387
aljadid,aljadid,Al Jadīd,LY,,Africa/Tripoli,27.05,14.4,126386
lambare,lambare,Lambaré,PY,,America/Asuncion,-25.35,-57.61,126377
valinhos,valinhos,Valinhos,BR,,America/Sao_Paulo,-22.97,-47,126373
macheng,macheng,Macheng,CN,Hubei,Asia/Shanghai,31.18,115.02,126366
iizuka,iizuka,Iizuka,JP,,Asia/Tokyo,33.64,130.69,126364
huahin,huahin,Hua Hin,TH,,Asia/Bangkok,12.57,99.96,126355
sancarlosdelzulia,sancarlosdelzulia,San Carlos del Zulia,VE,,America/Caracas,9,-71.93,126353
vilkhivskyi,vilkhivskyi,Vilkhivskyi,UA,,Europe/Kyiv,48.54,39.28,126340
rafah,rafah,Rafaḩ,PS,,Asia/Gaza,31.3,34.24,126305
ampang,ampang,Ampang,MY,,Asia/Kuala_Lumpur,3.15,101.77,126285
altamira,altamira,Altamira,BR,,America/Santarem,-3.2,-52.21,126279
guntakal,guntakal,Guntakal,IN,,Asia/Kolkata,15.17,77.36,126270
alaer,alaer,Ālā'ĕr,CN,,Asia/Urumqi,40.54,81.27,126259
santaclara_us_california,santaclara_us_california,Santa Clara,US,California,America/Los_Angeles,37.35,-121.96,126215
pithampur,pithampur,Pithampur,IN,,Asia/Kolkata,22.6,75.7,126200
paseh,paseh,Paseh,ID,,Asia/Jakarta,-7.07,107.79,126181
mothihari,mothihari,Mothīhāri,IN,,Asia/Kolkata,26.65,84.92,126158
koganei,koganei,Koganei,JP,,Asia/Tokyo,35.7,139.51,126074
retiro,retiro,Retiro,ES,,Europe/Madrid,40.41,-3.68,126058
nossasenhoradefatima,nossasenhoradefatima,Nossa Senhora de Fátima,CN,,Asia/Macau,22.21,113.55,126000
sunsetpark,sunsetpark,Sunset Park,US,,America/New_York,40.65,-74.01,126000
topeka,topeka,Topeka,US,Kansas,America/Chicago,39.05,-95.68,125963
orleans,orleans,Orléans,CA,,America/Toronto,45.46,-75.5,125937
paekak,paekak,Paek'ak,KP,,Asia/Pyongyang,39.46,125.61,125924
huicheng,huicheng,Huicheng,CN,Guangdong,Asia/Shanghai,23.04,116.29,125919
puertoayacucho,puertoayacucho,Puerto Ayacucho,VE,,America/Caracas,5.66,-67.58,125840
gashua,gashua,Gashua,NG,,Africa/Lagos,12.87,11.04,125817
lescayes,lescayes,Les Cayes,HT,,America/Port-au-Prince,18.19,-73.75,125799
salerno,salerno,Salerno,IT,,Europe/Rome,40.68,14.79,125797
savannakhet,savannakhet,Savannakhet,LA,,Asia/Vientiane,16.57,104.76,125760
munuf,munuf,Munūf,EG,,Africa/Cairo,30.47,30.93,125707
watford,watford,Watford,GB,,Europe/London,51.66,-0.4,125707
giresun,giresun,Giresun,TR,,Europe/Istanbul,40.92,38.39,125682
xiazhen,xiazhen,Xiazhen,CN,Shandong,Asia/Shanghai,34.8,117.11,125667
torbateheydariyeh,torbateheydariyeh,Torbat-e Ḩeydarīyeh,IR,,Asia/Tehran,35.27,59.22,125633
chaeryongni,chaeryongni,Chaeryŏng-ni,KP,,Asia/Pyongyang,38.74,125.23,125631
kastamonu,kastamonu,Kastamonu,TR,,Europe/Istanbul,41.38,33.78,125622
tandoadam,tandoadam,Tando Adam,PK,,Asia/Karachi,25.77,68.66,125598
kanhangad,kanhangad,Kanhangad,IN,,Asia/Kolkata,12.31,75.11,125564
ajlun,ajlun,‘Ajlūn,JO,,Asia/Amman,32.33,35.75,125557
derince,derince,Derince,TR,,Europe/Istanbul,40.76,29.81,125485
sukawati,sukawati,Sukawati,ID,,Asia/Makassar,-8.49,115.05,125470
jagdalpur,jagdalpur,Jagdalpur,IN,,Asia/Kolkata,19.08,82.02,125463
kuopio,kuopio,Kuopio,FI,,Europe/Helsinki,62.89,27.68,125462
bangsue,bangsue,Bang Sue,TH,,Asia/Bangkok,13.81,100.53,125440
losangeles_cl,losangeles_cl,Los Ángeles,CL,,America/Santiago,-37.47,-72.35,125430
haimen,haimen,Haimen,CN,Guangdong,Asia/Shanghai,23.19,116.61,125427
karabuek,karabuek,Karabük,TR,Karabuek Province,Europe/Istanbul,41.2,32.63,125403
ntuzuma,ntuzuma,Ntuzuma,ZA,,Africa/Johannesburg,-29.74,30.95,125394
tsuruoka,tsuruoka,Tsuruoka,JP,,Asia/Tokyo,38.72,139.82,125389
saintpeters,saintpeters,Saint Peters,GB,,Europe/London,51.37,1.42,125370
barbacena,barbacena,Barbacena,BR,,America/Sao_Paulo,-21.23,-43.77,125317
uruma,uruma,Uruma,JP,,Asia/Tokyo,26.38,127.86,125303
debretabor,debretabor,Debre Tabor,ET,,Africa/Addis_Ababa,11.85,38.02,125300
nzega,nzega,Nzega,TZ,,Africa/Dar_es_Salaam,-4.22,33.18,125193
abilene,abilene,Abilene,US,Texas,America/Chicago,32.45,-99.73,125182
bansamaedam,bansamaedam,Ban Samae Dam,TH,,Asia/Bangkok,13.59,100.39,125133
shahecheng,shahecheng,Shahecheng,CN,,Asia/Shanghai,36.94,114.51,125132
kumbo,kumbo,Kumbo,CM,,Africa/Douala,6.2,10.67,125124
ottawasouth,ottawasouth,Ottawa South,CA,,America/Toronto,45.39,-75.69,125090
willemstad,willemstad,Willemstad,CW,,America/Curacao,12.12,-68.89,125000
balti,balti,Bălţi,MD,,Europe/Chisinau,47.76,27.93,125000
tyoplystan,tyoplystan,Tyoply Stan,RU,,Europe/Moscow,55.62,37.49,125000
azzulfi,azzulfi,Az Zulfī,SA,,Asia/Riyadh,26.3,44.82,125000
sultankudarat,sultankudarat,Sultan Kudarat,PH,,Asia/Manila,7.23,124.26,124965
betshemesh,betshemesh,Bet Shemesh,IL,,Asia/Jerusalem,31.73,34.99,124957
jagadhri,jagadhri,Jagādhri,IN,,Asia/Kolkata,30.17,77.3,124894
huixquilucan,huixquilucan,Huixquilucan,MX,,America/Mexico_City,19.36,-99.35,124846
semnan,semnan,Semnan,IR,,Asia/Tehran,35.58,53.39,124826
leon_es,leon_es,León,ES,,Europe/Madrid,42.6,-5.57,124772
sanfranciscodemacoris,sanfranciscodemacoris,San Francisco de Macorís,DO,,America/Santo_Domingo,19.29,-70.25,124763
yushu_cn_jilin,yushu_cn_jilin,Yushu,CN,Jilin,Asia/Shanghai,44.83,126.54,124736
yuanlin,yuanlin,Yuanlin,TW,,Asia/Taipei,23.96,120.58,124725
santatecla,santatecla,Santa Tecla,SV,,America/El_Salvador,13.68,-89.28,124694
guarapari,guarapari,Guarapari,BR,,America/Sao_Paulo,-20.67,-40.5,124656
ciudadvalles,ciudadvalles,Ciudad Valles,MX,,America/Mexico_City,22,-99.01,124644
ouahigouya,ouahigouya,Ouahigouya,BF,,Africa/Ouagadougou,13.58,-2.42,124587
poblacion,poblacion,Poblacion,PH,,Asia/Manila,14.38,121.03,124554
kashiharashi,kashiharashi,Kashihara-shi,JP,,Asia/Tokyo,34.51,135.79,124521
ashmun,ashmun,Ashmūn,EG,,Africa/Cairo,30.3,30.98,124483
agri,agri,Ağrı,TR,,Europe/Istanbul,39.71,43.04,124483
leeuwarden,leeuwarden,Leeuwarden,NL,,Europe/Amsterdam,53.2,5.81,124481
bentre,bentre,Bến Tre,VN,,Asia/Ho_Chi_Minh,10.24,106.38,124449
monza,monza,Monza,IT,,Europe/Rome,45.58,9.27,124398
newmirpurcity,newmirpurcity,New Mirpur City,PK,,Asia/Karachi,33.15,73.75,124352
jiparana,jiparana,Ji Paraná,BR,,America/Porto_Velho,-10.89,-61.95,124333
chia,chia,Chía,CO,,America/Bogota,4.86,-74.06,124309
pinsk,pinsk,Pinsk,BY,,Europe/Minsk,52.12,26.07,124295
olanchito,olanchito,Olanchito,HN,,America/Tegucigalpa,15.48,-86.57,124286
koreatown,koreatown,Koreatown,US,,America/Los_Angeles,34.06,-118.3,124281
targowek,targowek,Targówek,PL,,Europe/Warsaw,52.29,21.05,124279
lecheng,lecheng,Lecheng,CN,Guangdong,Asia/Shanghai,25.13,113.35,124268
nancun,nancun,Nancun,CN,Shandong,Asia/Shanghai,36.53,120.13,124210
marand,marand,Marand,IR,,Asia/Tehran,38.43,45.77,124191
assinbillawayn,assinbillawayn,As Sinbillāwayn,EG,,Africa/Cairo,30.88,31.46,124020
crawley,crawley,Crawley,GB,,Europe/London,51.11,-0.18,124008
rudnyy,rudnyy,Rudnyy,KZ,,Asia/Qostanay,52.97,63.11,124000
magangue,magangue,Magangué,CO,,America/Bogota,9.24,-74.75,123982
itaguai,itaguai,Itaguaí,BR,,America/Sao_Paulo,-22.85,-43.78,123980
bemowo,bemowo,Bemowo,PL,,Europe/Warsaw,52.25,20.91,123932
metz,metz,Metz,FR,,Europe/Paris,49.12,6.17,123914
jiupu,jiupu,Jiupu,CN,Liaoning,Asia/Shanghai,41.07,122.95,123843
darjiling,darjiling,Dārjiling,IN,,Asia/Kolkata,27.03,88.27,123797
baoshan_cn_heilongjiang,baoshan_cn_heilongjiang,Baoshan,CN,Heilongjiang,Asia/Shanghai,46.57,131.39,123791
salvaleondehigueey,salvaleondehigueey,Salvaleón de Higüey,DO,,America/Santo_Domingo,18.62,-68.71,123787
saomateus_br_espiritosanto,saomateus_br_espiritosanto,São Mateus,BR,Espirito Santo,America/Sao_Paulo,-18.72,-39.86,123752
butanta,butanta,Butanta,BR,,America/Sao_Paulo,-23.57,-46.73,123748
thaton,thaton,Thaton,MM,,Asia/Yangon,16.92,97.37,123727
budapestiiikeruelet,budapestiiikeruelet,Budapest III. kerület,HU,,Europe/Budapest,47.54,19.05,123723
kurichchi,kurichchi,Kurichchi,IN,,Asia/Kolkata,10.96,76.97,123667
lumajang,lumajang,Lumajang,ID,,Asia/Jakarta,-8.13,113.22,123626
ise,ise,Ise,JP,,Asia/Tokyo,34.48,136.7,123533
hagonoy,hagonoy,Hagonoy,PH,Central Luzon,Asia/Manila,14.83,120.73,123531
uruguaiana,uruguaiana,Uruguaiana,BR,,America/Sao_Paulo,-29.75,-57.09,123480
samandag,samandag,Samandağ,TR,,Europe/Istanbul,36.08,35.98,123447
caraguatatuba,caraguatatuba,Caraguatatuba,BR,,America/Sao_Paulo,-23.62,-45.41,123389
itaituba,itaituba,Itaituba,BR,,America/Santarem,-4.28,-55.98,123314
telde,telde,Telde,ES,,Atlantic/Canary,27.99,-15.42,123265
indramayu,indramayu,Indramayu,ID,,Asia/Jakarta,-6.33,108.32,123263
relizane,relizane,Relizane,DZ,,Africa/Algiers,35.74,0.56,123255
bordjelkiffan,bordjelkiffan,Bordj el Kiffan,DZ,,Africa/Algiers,36.75,3.19,123246
manas,manas,Manas,KG,,Asia/Bishkek,40.94,72.99,123239
kirishima,kirishima,Kirishima,JP,,Asia/Tokyo,31.74,130.76,123205
orizaba,orizaba,Orizaba,MX,Veracruz,America/Mexico_City,18.85,-97.1,123182
bentogoncalves,bentogoncalves,Bento Gonçalves,BR,,America/Sao_Paulo,-29.17,-51.52,123151
luoyang_cn_guangdong,luoyang_cn_guangdong,Luoyang,CN,Guangdong,Asia/Shanghai,23.16,114.27,123144
tobateksingh,tobateksingh,Toba Tek Singh,PK,,Asia/Karachi,30.97,72.48,123102
braganca,braganca,Bragança,BR,,America/Belem,-1.05,-46.77,123082
honmachi,honmachi,Honmachi,JP,Kumamoto,Asia/Tokyo,32.5,130.6,123067
wolfsburg,wolfsburg,Wolfsburg,DE,,Europe/Berlin,52.42,10.78,123064
niihama,niihama,Niihama,JP,,Asia/Tokyo,33.96,133.31,123059
jiaohe,jiaohe,Jiaohe,CN,,Asia/Shanghai,43.72,127.33,123018
tsaritsyno,tsaritsyno,Tsaritsyno,RU,,Europe/Moscow,55.63,37.65,123000
tatui,tatui,Tatuí,BR,,America/Sao_Paulo,-23.36,-47.86,122967
doshermanas,doshermanas,Dos Hermanas,ES,,Europe/Madrid,37.28,-5.92,122943
ajapnyak,ajapnyak,Ajapnyak,AM,,Asia/Yerevan,40.2,44.47,122800
tabuk_ph_cordillera,tabuk_ph_cordillera,Tabuk,PH,Cordillera,Asia/Manila,17.47,121.47,122771
tabuk_ph_cordillera_2,tabuk_ph_cordillera_2,Tabuk,PH,Cordillera,Asia/Manila,17.41,121.28,122771
damdam,damdam,Dam Dam,IN,,Asia/Kolkata,22.63,88.42,122719
hoima,hoima,Hoima,UG,,Africa/Kampala,1.43,31.35,122700
alagoinhas,alagoinhas,Alagoinhas,BR,,America/Bahia,-12.14,-38.42,122688
azzubayr,azzubayr,Az Zubayr,IQ,,Asia/Baghdad,30.39,47.7,122676
schoeneberg,schoeneberg,Schöneberg,DE,State of Berlin,Europe/Berlin,52.5,13.34,122658
beppu,beppu,Beppu,JP,,Asia/Tokyo,33.28,131.5,122643
hardoi,hardoi,Hardoī,IN,,Asia/Kolkata,27.39,80.13,122635
behbahan,behbahan,Behbahān,IR,,Asia/Tehran,30.6,50.24,122604
itatiba,itatiba,Itatiba,BR,,America/Sao_Paulo,-23.01,-46.84,122581
huangzhou,huangzhou,Huangzhou,CN,,Asia/Shanghai,30.45,114.8,122563
sheepsheadbay,sheepsheadbay,Sheepshead Bay,US,,America/New_York,40.59,-73.94,122534
puruliya,puruliya,Puruliya,IN,,Asia/Kolkata,23.33,86.36,122533
ubonratchathani,ubonratchathani,Ubon Ratchathani,TH,,Asia/Bangkok,15.24,104.85,122533
virginia,virginia,Virginia,ZA,,Africa/Johannesburg,-28.1,26.87,122502
brits,brits,Brits,ZA,,Africa/Johannesburg,-25.63,27.78,122497
barretos,barretos,Barretos,BR,,America/Sao_Paulo,-20.56,-48.57,122485
beylikduezue,beylikduezue,Beylikdüzü,TR,,Europe/Istanbul,40.98,28.64,122452
recklinghausen,recklinghausen,Recklinghausen,DE,,Europe/Berlin,51.61,7.2,122438
xiulin,xiulin,Xiulin,CN,,Asia/Shanghai,29.72,112.4,122411
zhoucun,zhoucun,Zhoucun,CN,Shandong,Asia/Shanghai,36.82,117.82,122402
cherkessk,cherkessk,Cherkessk,RU,,Europe/Moscow,44.22,42.05,122395
maastricht,maastricht,Maastricht,NL,,Europe/Amsterdam,50.85,5.69,122378
amherst,amherst,Amherst,US,New York,America/New_York,42.98,-78.8,122366
igarassu,igarassu,Igarassu,BR,,America/Recife,-7.83,-34.91,122312
tekirdag,tekirdag,Tekirdağ,TR,,Europe/Istanbul,40.98,27.51,122287
shahresadra,shahresadra,Shahr-e Ṣadrā,IR,,Asia/Tehran,29.8,52.5,122226
victorville,victorville,Victorville,US,,America/Los_Angeles,34.54,-117.29,122225
burtonupontrent,burtonupontrent,Burton upon Trent,GB,,Europe/London,52.81,-1.64,122199
chishtian,chishtian,Chishtian,PK,,Asia/Karachi,29.8,72.86,122199
calumpit,calumpit,Calumpit,PH,,Asia/Manila,14.92,120.77,122187
latphrao,latphrao,Lat Phrao,TH,,Asia/Bangkok,13.8,100.61,122182
livoberezhnyi,livoberezhnyi,Livoberezhnyi,UA,,Europe/Kyiv,47.11,37.64,122175
goettingen,goettingen,Göttingen,DE,,Europe/Berlin,51.53,9.93,122149
titiwangsa,titiwangsa,Titiwangsa,MY,,Asia/Kuala_Lumpur,3.18,101.7,122096
phasicharoen,phasicharoen,Phasi Charoen,TH,,Asia/Bangkok,13.71,100.44,122070
veshnyaki,veshnyaki,Veshnyaki,RU,,Europe/Moscow,55.72,37.82,122000
presnenskiy,presnenskiy,Presnenskiy,RU,,Europe/Moscow,55.75,37.55,122000
zabol,zabol,Zābol,IR,,Asia/Tehran,31.03,61.49,121989
kaya,kaya,Kaya,BF,,Africa/Ouagadougou,13.09,-1.08,121970
xiangcheng,xiangcheng,Xiangcheng,CN,Yunnan,Asia/Shanghai,25.47,100.56,121959
dharmavaram,dharmavaram,Dharmavaram,IN,,Asia/Kolkata,14.41,77.72,121874
gokalpur,gokalpur,Gokalpur,IN,,Asia/Kolkata,28.7,77.29,121870
adigrat,adigrat,Ādīgrat,ET,,Africa/Addis_Ababa,14.28,39.46,121800
carora,carora,Carora,VE,,America/Caracas,10.17,-70.08,121741
vallejo,vallejo,Vallejo,US,,America/Los_Angeles,38.1,-122.26,121692
mackay,mackay,Mackay,AU,,Australia/Brisbane,-21.15,149.17,121691
bhadreswar,bhadreswar,Bhadreswar,IN,,Asia/Kolkata,22.82,88.34,121662
dorud,dorud,Dorūd,IR,,Asia/Tehran,33.49,49.06,121638
bern,bern,Bern,CH,,Europe/Zurich,46.95,7.45,121631
sanpedrodelapaz,sanpedrodelapaz,San Pedro de la Paz,CL,,America/Santiago,-36.84,-73.1,121631
nagaon,nagaon,Nagaon,IN,,Asia/Kolkata,26.35,92.67,121628
lahti,lahti,Lahti,FI,,Europe/Helsinki,60.98,25.66,121622
vejalpur,vejalpur,Vejalpur,IN,,Asia/Kolkata,22.69,73.56,121610
longshui,longshui,Longshui,CN,,Asia/Shanghai,29.57,105.76,121609
siracusa,siracusa,Siracusa,IT,,Europe/Rome,37.08,15.29,121605
mubende,mubende,Mubende,UG,,Africa/Kampala,0.56,31.39,121600
starazagora,starazagora,Stara Zagora,BG,,Europe/Sofia,42.43,25.64,121582
ondjiva,ondjiva,Ondjiva,AO,,Africa/Luanda,-17.07,15.73,121537
alberton,alberton,Alberton,ZA,,Africa/Johannesburg,-26.27,28.12,121536
gracia,gracia,Gràcia,ES,,Europe/Madrid,41.4,2.16,121502
chikmagalur,chikmagalur,Chikmagalūr,IN,,Asia/Kolkata,13.32,75.77,121484
ekibastuz,ekibastuz,Ekibastuz,KZ,,Asia/Almaty,51.72,75.32,121470
algeciras,algeciras,Algeciras,ES,,Europe/Madrid,36.13,-5.45,121414
lafayette,lafayette,Lafayette,US,Louisiana,America/Chicago,30.22,-92.02,121374
lianhe,lianhe,Lianhe,CN,Heilongjiang,Asia/Shanghai,47.13,129.27,121367
chico,chico,Chico,US,California,America/Los_Angeles,39.73,-121.84,121345
bhadrak,bhadrak,Bhadrak,IN,,Asia/Kolkata,21.05,86.52,121338
northstamford,northstamford,North Stamford,US,,America/New_York,41.14,-73.54,121230
bergamo,bergamo,Bergamo,IT,,Europe/Rome,45.7,9.67,121200
ruse,ruse,Ruse,BG,,Europe/Sofia,43.85,25.95,121168
sawaimadhopur,sawaimadhopur,Sawai Madhopur,IN,,Asia/Kolkata,26.02,76.34,121106
chonthanh,chonthanh,Chơn Thành,VN,,Asia/Ho_Chi_Minh,11.43,106.64,121083
ambikapur,ambikapur,Ambikāpur,IN,,Asia/Kolkata,23.12,83.2,121071
apalit,apalit,Apalit,PH,,Asia/Manila,14.95,120.77,121057
hartford,hartford,Hartford,US,Connecticut,America/New_York,41.76,-72.69,121054
bukittinggi,bukittinggi,Bukittinggi,ID,,Asia/Jakarta,-0.31,100.37,121028
dolisie,dolisie,Dolisie,CG,,Africa/Brazzaville,-4.2,12.67,121000
